"SiteId","SiteName","MonitorDate","AQI","SO2SubIndex","COSubIndex","O3SubIndex","PM10SubIndex","NO2SubIndex","O38SubIndex","PM25SubIndex"
39,"新港","2019-01-10",117,6,6,NA,78,19,31,117
40,"朴子","2019-01-10",111,3,5,NA,74,17,33,111
41,"臺西","2019-01-10",70,7,NA,NA,45,11,NA,70
42,"嘉義","2019-01-10",119,7,9,NA,74,30,37,119
43,"新營","2019-01-10",153,4,7,NA,75,26,36,153
44,"善化","2019-01-10",117,9,7,NA,81,21,48,117
45,"安南","2019-01-10",127,4,8,NA,83,24,48,127
46,"臺南","2019-01-10",124,7,8,NA,78,27,45,124
47,"美濃","2019-01-10",116,9,7,NA,78,13,104,116
48,"橋頭","2019-01-10",154,13,8,NA,78,34,51,154
49,"仁武","2019-01-10",132,17,9,NA,74,50,74,132
50,"鳳山","2019-01-10",153,10,11,NA,79,53,NA,153
51,"大寮","2019-01-10",138,26,11,NA,82,46,67,138
52,"林園","2019-01-10",148,11,8,NA,91,36,108,148
53,"楠梓","2019-01-10",142,13,8,NA,73,35,74,142
54,"左營","2019-01-10",97,11,10,NA,74,37,97,90
56,"前金","2019-01-10",135,11,10,NA,78,35,93,135
57,"前鎮","2019-01-10",146,19,NA,NA,85,57,NA,146
58,"小港","2019-01-10",140,27,11,NA,80,63,50,140
59,"屏東","2019-01-10",146,10,9,NA,89,29,115,146
60,"潮州","2019-01-10",151,16,8,NA,96,31,151,140
61,"恆春","2019-01-10",41,3,2,NA,5,2,41,9
62,"臺東","2019-01-10",29,3,7,NA,9,18,29,18
63,"花蓮","2019-01-10",40,3,7,NA,16,18,40,11
64,"陽明","2019-01-10",37,4,5,NA,5,12,37,22
65,"宜蘭","2019-01-10",39,6,8,NA,11,17,39,15
66,"冬山","2019-01-10",32,9,7,NA,17,24,32,17
67,"三重","2019-01-10",72,11,26,NA,45,72,NA,49
68,"中壢","2019-01-10",50,13,17,NA,40,36,NA,50
69,"竹山","2019-01-10",113,6,8,NA,73,26,58,113
70,"永和","2019-01-10",63,10,23,NA,37,57,NA,63
71,"復興","2019-01-10",134,23,18,NA,86,63,NA,134
72,"埔里","2019-01-10",73,4,6,NA,52,27,67,73
75,"馬祖","2019-01-10",43,4,5,NA,23,11,27,43
77,"金門","2019-01-10",77,19,6,NA,44,23,40,77
78,"馬公","2019-01-10",59,1,3,NA,26,8,21,59
80,"關山","2019-01-10",27,3,NA,NA,11,8,27,22
83,"麥寮","2019-01-10",71,3,NA,NA,58,11,NA,71
84,"富貴角","2019-01-10",46,6,3,NA,46,8,39,39
1,"基隆","2019-01-09",38,1,5,NA,19,14,38,NA
2,"汐止","2019-01-09",33,3,7,NA,11,25,33,27
3,"萬里","2019-01-09",44,3,5,NA,34,6,44,36
4,"新店","2019-01-09",33,1,7,NA,5,17,33,13
5,"土城","2019-01-09",32,4,7,NA,14,22,32,31
6,"板橋","2019-01-09",29,6,8,NA,14,23,29,27
7,"新莊","2019-01-09",35,4,7,NA,17,16,35,16
8,"菜寮","2019-01-09",25,4,7,NA,14,17,25,23
9,"林口","2019-01-09",37,4,5,NA,16,15,37,16
10,"淡水","2019-01-09",40,4,6,NA,5,20,40,18
11,"士林","2019-01-09",35,6,5,NA,12,10,35,23
12,"中山","2019-01-09",36,3,8,NA,19,31,30,36
13,"萬華","2019-01-09",30,4,7,NA,16,28,30,19
14,"古亭","2019-01-09",35,3,8,NA,19,28,32,35
15,"松山","2019-01-09",31,4,7,NA,22,27,31,31
16,"大同","2019-01-09",35,3,11,NA,17,35,NA,27
17,"桃園","2019-01-09",28,6,7,NA,18,16,28,21
18,"大園","2019-01-09",32,9,5,NA,19,21,32,28
19,"觀音","2019-01-09",55,13,5,NA,23,15,35,55
20,"平鎮","2019-01-09",33,4,8,NA,12,23,33,19
21,"龍潭","2019-01-09",35,4,7,NA,13,19,35,21
22,"湖口","2019-01-09",37,3,6,NA,15,15,37,22
23,"竹東","2019-01-09",28,4,7,NA,12,21,28,24
24,"新竹","2019-01-09",34,3,8,NA,17,27,31,34
25,"頭份","2019-01-09",33,6,NA,NA,14,33,NA,24
26,"苗栗","2019-01-09",48,6,8,NA,26,28,25,48
27,"三義","2019-01-09",40,3,6,NA,20,19,40,29
28,"豐原","2019-01-09",34,9,7,NA,29,32,34,34
29,"沙鹿","2019-01-09",43,4,6,NA,19,26,43,28
30,"大里","2019-01-09",37,6,9,NA,29,35,37,30
31,"忠明","2019-01-09",38,4,7,NA,22,29,38,34
32,"西屯","2019-01-09",42,3,6,NA,31,25,42,31
33,"彰化","2019-01-09",38,4,7,NA,25,25,38,31
34,"線西","2019-01-09",39,9,NA,NA,34,17,NA,39
35,"二林","2019-01-09",54,13,7,NA,54,17,34,45
36,"南投","2019-01-09",60,7,8,NA,41,30,35,60
37,"斗六","2019-01-09",55,6,6,NA,43,28,30,55
38,"崙背","2019-01-09",45,13,6,NA,38,15,43,45
39,"新港","2019-01-09",58,7,6,NA,46,14,41,58
40,"朴子","2019-01-09",48,9,6,NA,48,13,45,33
41,"臺西","2019-01-09",44,4,NA,NA,32,5,NA,44
42,"嘉義","2019-01-09",62,6,8,NA,48,29,44,62
43,"新營","2019-01-09",82,7,6,NA,50,15,43,82
44,"善化","2019-01-09",62,6,6,NA,57,15,54,62
45,"安南","2019-01-09",67,6,6,NA,59,18,67,59
46,"臺南","2019-01-09",67,6,7,NA,57,20,51,67
47,"美濃","2019-01-09",72,6,6,NA,62,11,67,72
48,"橋頭","2019-01-09",118,7,7,NA,63,25,48,118
49,"仁武","2019-01-09",92,30,8,NA,63,35,71,92
50,"鳳山","2019-01-09",98,9,10,NA,67,36,NA,98
51,"大寮","2019-01-09",105,24,8,NA,69,43,100,105
52,"林園","2019-01-09",123,17,8,NA,81,38,122,123
53,"楠梓","2019-01-09",98,6,7,NA,62,29,64,98
54,"左營","2019-01-09",66,7,7,NA,61,26,64,66
56,"前金","2019-01-09",94,9,8,NA,65,24,87,94
57,"前鎮","2019-01-09",97,9,NA,NA,68,37,NA,97
58,"小港","2019-01-09",106,10,10,NA,70,53,50,106
59,"屏東","2019-01-09",129,9,9,NA,73,33,129,114
60,"潮州","2019-01-09",143,16,7,NA,73,30,143,108
61,"恆春","2019-01-09",44,1,3,NA,5,2,44,11
62,"臺東","2019-01-09",27,1,5,NA,10,8,27,14
63,"花蓮","2019-01-09",40,3,7,NA,14,21,40,3
64,"陽明","2019-01-09",42,1,3,NA,5,3,42,6
65,"宜蘭","2019-01-09",36,3,6,NA,9,13,36,16
66,"冬山","2019-01-09",36,3,5,NA,5,18,36,10
67,"三重","2019-01-09",38,6,18,NA,25,38,NA,23
68,"中壢","2019-01-09",37,7,16,NA,14,37,NA,21
69,"竹山","2019-01-09",82,4,7,NA,54,25,67,82
70,"永和","2019-01-09",25,4,8,NA,17,25,NA,23
71,"復興","2019-01-09",100,10,11,NA,71,41,NA,100
72,"埔里","2019-01-09",84,7,8,NA,48,34,84,72
75,"馬祖","2019-01-09",56,4,6,NA,31,6,35,56
77,"金門","2019-01-09",58,9,7,NA,30,11,44,58
78,"馬公","2019-01-09",46,1,5,NA,26,8,35,46
80,"關山","2019-01-09",29,3,NA,NA,NA,8,29,NA
83,"麥寮","2019-01-09",55,3,NA,NA,55,9,NA,36
84,"富貴角","2019-01-09",43,1,3,NA,34,3,43,41
1,"基隆","2019-01-08",36,6,6,NA,10,16,36,15
2,"汐止","2019-01-08",31,6,8,NA,5,25,31,10
3,"萬里","2019-01-08",43,1,2,NA,30,6,43,23
4,"新店","2019-01-08",28,4,6,NA,5,20,28,12
5,"土城","2019-01-08",45,7,8,NA,21,25,28,45
6,"板橋","2019-01-08",44,17,9,NA,23,30,25,44
7,"新莊","2019-01-08",31,11,7,NA,20,31,28,24
8,"菜寮","2019-01-08",32,7,10,NA,19,29,22,32
9,"林口","2019-01-08",33,10,5,NA,18,33,33,20
10,"淡水","2019-01-08",39,7,6,NA,14,28,39,29
11,"士林","2019-01-08",33,4,8,NA,17,26,33,27
12,"中山","2019-01-08",40,13,11,NA,24,31,23,40
13,"萬華","2019-01-08",34,13,10,NA,14,29,25,34
14,"古亭","2019-01-08",33,7,8,NA,20,25,26,33
15,"松山","2019-01-08",28,6,9,NA,19,28,28,20
16,"大同","2019-01-08",40,11,23,NA,23,40,NA,39
17,"桃園","2019-01-08",37,10,6,NA,25,33,23,37
18,"大園","2019-01-08",41,7,3,NA,20,21,41,22
19,"觀音","2019-01-08",41,7,3,NA,19,8,36,41
20,"平鎮","2019-01-08",37,9,6,NA,21,25,27,37
21,"龍潭","2019-01-08",32,4,5,NA,19,19,32,32
22,"湖口","2019-01-08",38,4,3,NA,19,10,38,26
23,"竹東","2019-01-08",26,3,5,NA,21,17,26,NA
24,"新竹","2019-01-08",43,4,5,NA,24,16,29,43
25,"頭份","2019-01-08",28,3,NA,NA,28,15,NA,28
26,"苗栗","2019-01-08",47,7,5,NA,28,22,24,47
27,"三義","2019-01-08",26,4,3,NA,12,15,26,24
28,"豐原","2019-01-08",35,3,3,NA,19,17,27,35
29,"沙鹿","2019-01-08",31,4,6,NA,21,17,31,27
30,"大里","2019-01-08",32,4,7,NA,22,28,24,32
31,"忠明","2019-01-08",39,3,5,NA,19,21,26,39
32,"西屯","2019-01-08",34,3,3,NA,29,20,29,34
33,"彰化","2019-01-08",39,4,6,NA,NA,21,29,39
34,"線西","2019-01-08",46,9,NA,NA,35,13,NA,46
35,"二林","2019-01-08",55,9,5,NA,55,12,30,44
36,"南投","2019-01-08",64,4,7,NA,41,26,27,64
37,"斗六","2019-01-08",70,4,5,NA,45,20,42,70
38,"崙背","2019-01-08",53,7,5,NA,47,16,33,53
39,"新港","2019-01-08",70,7,5,NA,54,16,33,70
40,"朴子","2019-01-08",62,6,5,NA,62,14,36,62
41,"臺西","2019-01-08",46,6,NA,NA,31,7,NA,46
42,"嘉義","2019-01-08",84,7,6,NA,53,26,37,84
43,"新營","2019-01-08",92,6,5,NA,56,18,28,92
44,"善化","2019-01-08",89,4,5,NA,68,17,39,89
45,"安南","2019-01-08",82,4,5,NA,64,15,42,82
46,"臺南","2019-01-08",87,6,6,NA,63,18,40,87
47,"美濃","2019-01-08",80,11,6,NA,64,28,49,80
48,"橋頭","2019-01-08",138,6,6,NA,70,25,36,138
49,"仁武","2019-01-08",117,6,7,NA,67,29,44,117
50,"鳳山","2019-01-08",117,6,10,NA,71,40,NA,117
51,"大寮","2019-01-08",120,13,7,NA,70,44,58,120
52,"林園","2019-01-08",143,10,7,NA,83,38,100,143
53,"楠梓","2019-01-08",115,6,7,NA,66,26,41,115
54,"左營","2019-01-08",81,4,6,NA,66,24,47,81
56,"前金","2019-01-08",120,6,7,NA,71,25,47,120
57,"前鎮","2019-01-08",129,6,NA,NA,76,37,NA,129
58,"小港","2019-01-08",130,7,8,NA,72,52,39,130
59,"屏東","2019-01-08",109,9,8,NA,73,35,80,109
60,"潮州","2019-01-08",110,9,6,NA,72,20,87,110
61,"恆春","2019-01-08",40,3,2,NA,NA,2,40,17
62,"臺東","2019-01-08",27,3,5,NA,10,7,27,23
63,"花蓮","2019-01-08",39,1,5,NA,14,11,39,6
64,"陽明","2019-01-08",37,3,2,NA,5,7,37,6
65,"宜蘭","2019-01-08",36,3,6,NA,13,14,36,15
66,"冬山","2019-01-08",35,3,5,NA,13,13,35,8
67,"三重","2019-01-08",44,9,22,NA,29,44,NA,26
68,"中壢","2019-01-08",33,6,12,NA,25,33,NA,26
69,"竹山","2019-01-08",12,6,6,NA,NA,12,8,NA
70,"永和","2019-01-08",32,7,14,NA,19,27,NA,32
71,"復興","2019-01-08",120,6,11,NA,78,35,NA,120
72,"埔里","2019-01-08",55,6,6,NA,37,23,49,55
75,"馬祖","2019-01-08",31,3,5,NA,19,12,31,30
77,"金門","2019-01-08",68,13,7,NA,39,25,36,68
78,"馬公","2019-01-08",38,1,3,NA,18,7,30,38
80,"關山","2019-01-08",7,3,NA,NA,NA,5,7,NA
83,"麥寮","2019-01-08",57,4,NA,NA,57,10,NA,42
84,"富貴角","2019-01-08",40,9,3,NA,26,28,40,28
1,"基隆","2019-01-07",37,4,11,NA,21,24,37,24
2,"汐止","2019-01-07",34,7,10,NA,15,29,34,19
3,"萬里","2019-01-07",43,3,3,NA,31,8,43,28
4,"新店","2019-01-07",31,3,9,NA,9,30,31,15
5,"土城","2019-01-07",37,6,12,NA,18,37,32,32
6,"板橋","2019-01-07",39,11,15,NA,18,39,31,33
7,"新莊","2019-01-07",42,9,16,NA,15,42,35,22
8,"菜寮","2019-01-07",37,4,14,NA,15,37,25,22
9,"林口","2019-01-07",37,4,8,NA,17,35,37,14
10,"淡水","2019-01-07",37,6,9,NA,5,26,37,16
11,"士林","2019-01-07",36,4,8,NA,13,29,36,27
12,"中山","2019-01-07",39,6,12,NA,20,39,32,32
13,"萬華","2019-01-07",36,7,11,NA,16,36,31,20
14,"古亭","2019-01-07",35,4,10,NA,20,33,33,35
15,"松山","2019-01-07",34,6,10,NA,22,34,33,28
16,"大同","2019-01-07",42,7,25,NA,23,42,NA,27
17,"桃園","2019-01-07",36,17,12,NA,21,36,29,26
18,"大園","2019-01-07",34,14,5,NA,24,31,34,22
19,"觀音","2019-01-07",43,26,3,NA,27,23,36,43
20,"平鎮","2019-01-07",42,13,10,NA,27,39,32,42
21,"龍潭","2019-01-07",38,7,9,NA,29,38,31,34
22,"湖口","2019-01-07",44,6,6,NA,25,28,44,32
23,"竹東","2019-01-07",37,6,7,NA,31,23,24,37
24,"新竹","2019-01-07",53,6,8,NA,31,29,36,53
25,"頭份","2019-01-07",40,6,NA,NA,34,22,NA,40
26,"苗栗","2019-01-07",59,10,8,NA,35,23,31,59
27,"三義","2019-01-07",41,4,5,NA,19,10,41,32
28,"豐原","2019-01-07",39,7,10,NA,34,25,39,29
29,"沙鹿","2019-01-07",44,4,5,NA,26,20,44,34
30,"大里","2019-01-07",36,6,9,NA,33,28,36,35
31,"忠明","2019-01-07",46,4,6,NA,26,22,38,46
32,"西屯","2019-01-07",39,6,6,NA,33,22,39,38
33,"彰化","2019-01-07",37,4,7,NA,NA,25,37,37
34,"線西","2019-01-07",46,9,NA,NA,37,21,NA,46
35,"二林","2019-01-07",55,19,6,NA,55,20,36,48
36,"南投","2019-01-07",65,6,8,NA,44,32,35,65
37,"斗六","2019-01-07",73,9,6,NA,47,33,44,73
38,"崙背","2019-01-07",50,7,5,NA,44,16,38,50
39,"新港","2019-01-07",66,11,6,NA,52,17,40,66
40,"朴子","2019-01-07",55,9,7,NA,55,15,44,55
41,"臺西","2019-01-07",41,7,NA,NA,35,9,NA,41
42,"嘉義","2019-01-07",72,7,8,NA,52,28,39,72
43,"新營","2019-01-07",86,7,6,NA,52,20,37,86
44,"善化","2019-01-07",70,6,6,NA,60,18,47,70
45,"安南","2019-01-07",66,6,7,NA,59,21,48,66
46,"臺南","2019-01-07",71,7,8,NA,56,22,44,71
47,"美濃","2019-01-07",65,4,8,NA,57,11,54,65
48,"橋頭","2019-01-07",121,9,8,NA,62,32,45,121
49,"仁武","2019-01-07",113,21,9,NA,59,46,51,113
50,"鳳山","2019-01-07",96,9,10,NA,62,50,NA,96
51,"大寮","2019-01-07",112,23,10,NA,69,43,50,112
52,"林園","2019-01-07",126,20,10,NA,79,45,71,126
53,"楠梓","2019-01-07",107,7,8,NA,58,31,61,107
54,"左營","2019-01-07",74,7,9,NA,56,28,74,73
56,"前金","2019-01-07",89,9,9,NA,59,25,71,89
57,"前鎮","2019-01-07",102,10,NA,NA,66,42,NA,102
58,"小港","2019-01-07",99,10,11,NA,63,64,44,99
59,"屏東","2019-01-07",115,9,9,NA,71,43,108,115
60,"潮州","2019-01-07",117,37,10,NA,76,26,90,117
61,"恆春","2019-01-07",43,1,3,NA,5,2,43,23
62,"臺東","2019-01-07",28,3,6,NA,9,8,28,20
63,"花蓮","2019-01-07",36,3,7,NA,19,19,36,7
64,"陽明","2019-01-07",40,3,2,NA,5,2,40,15
65,"宜蘭","2019-01-07",33,6,7,NA,14,22,33,18
66,"冬山","2019-01-07",28,3,5,NA,9,16,28,10
67,"三重","2019-01-07",41,6,22,NA,32,41,NA,21
68,"中壢","2019-01-07",45,16,23,NA,28,45,NA,29
69,"竹山","2019-01-07",78,6,7,NA,52,21,46,78
70,"永和","2019-01-07",34,4,14,NA,15,34,NA,22
71,"復興","2019-01-07",96,10,15,NA,70,41,NA,96
72,"埔里","2019-01-07",57,6,7,NA,37,31,44,57
75,"馬祖","2019-01-07",47,4,6,NA,24,9,31,47
77,"金門","2019-01-07",65,11,6,NA,37,19,39,65
78,"馬公","2019-01-07",51,3,5,NA,30,10,23,51
80,"關山","2019-01-07",28,3,NA,NA,9,10,28,23
83,"麥寮","2019-01-07",54,3,NA,NA,54,8,NA,40
84,"富貴角","2019-01-07",41,1,2,NA,34,3,41,32
1,"基隆","2019-01-06",38,4,5,NA,13,19,38,16
2,"汐止","2019-01-06",33,4,6,NA,10,19,33,12
3,"萬里","2019-01-06",44,3,5,NA,30,8,44,26
4,"新店","2019-01-06",30,3,7,NA,5,21,30,14
5,"土城","2019-01-06",32,1,7,NA,9,27,32,27
6,"板橋","2019-01-06",27,6,7,NA,NA,21,27,NA
7,"新莊","2019-01-06",31,3,7,NA,10,18,31,14
8,"菜寮","2019-01-06",24,3,8,NA,13,24,23,23
9,"林口","2019-01-06",36,3,6,NA,12,12,36,11
10,"淡水","2019-01-06",38,1,6,NA,5,9,38,12
11,"士林","2019-01-06",35,1,7,NA,10,23,35,15
12,"中山","2019-01-06",29,3,8,NA,17,26,24,29
13,"萬華","2019-01-06",26,3,8,NA,13,25,26,19
14,"古亭","2019-01-06",32,3,7,NA,14,23,32,30
15,"松山","2019-01-06",29,3,6,NA,17,23,29,20
16,"大同","2019-01-06",34,4,16,NA,15,34,NA,27
17,"桃園","2019-01-06",27,6,7,NA,12,15,27,17
18,"大園","2019-01-06",39,13,6,NA,15,16,39,20
19,"觀音","2019-01-06",36,27,6,NA,15,11,35,36
20,"平鎮","2019-01-06",33,6,7,NA,11,19,33,21
21,"龍潭","2019-01-06",37,4,7,NA,10,15,37,14
22,"湖口","2019-01-06",37,3,6,NA,13,11,37,29
23,"竹東","2019-01-06",30,3,6,NA,9,21,30,28
24,"新竹","2019-01-06",35,3,7,NA,14,15,31,35
25,"頭份","2019-01-06",23,4,NA,NA,13,18,NA,23
26,"苗栗","2019-01-06",38,4,7,NA,14,18,25,38
27,"三義","2019-01-06",31,3,5,NA,5,24,31,21
28,"豐原","2019-01-06",29,3,6,NA,9,22,29,13
29,"沙鹿","2019-01-06",33,3,6,NA,11,23,33,23
30,"大里","2019-01-06",28,4,8,NA,12,22,28,26
31,"忠明","2019-01-06",30,3,7,NA,11,23,30,23
32,"西屯","2019-01-06",32,6,6,NA,19,21,32,31
33,"彰化","2019-01-06",31,3,7,NA,15,25,31,28
34,"線西","2019-01-06",31,4,NA,NA,15,24,NA,31
35,"二林","2019-01-06",36,9,7,NA,36,25,31,36
36,"南投","2019-01-06",45,4,7,NA,25,28,26,45
37,"斗六","2019-01-06",49,3,7,NA,31,28,41,49
38,"崙背","2019-01-06",40,7,7,NA,31,23,36,40
39,"新港","2019-01-06",54,7,8,NA,38,24,37,54
40,"朴子","2019-01-06",58,9,7,NA,51,23,38,58
41,"臺西","2019-01-06",27,3,NA,NA,26,19,NA,27
42,"嘉義","2019-01-06",67,9,8,NA,36,29,39,67
43,"新營","2019-01-06",76,4,7,NA,42,24,35,76
44,"善化","2019-01-06",77,7,7,NA,54,22,44,77
45,"安南","2019-01-06",72,6,7,NA,53,21,47,72
46,"臺南","2019-01-06",76,6,8,NA,54,22,43,76
47,"美濃","2019-01-06",88,3,7,NA,59,12,46,88
48,"橋頭","2019-01-06",125,6,8,NA,59,23,42,125
49,"仁武","2019-01-06",118,6,8,NA,57,24,45,118
50,"鳳山","2019-01-06",104,7,9,NA,62,29,NA,104
51,"大寮","2019-01-06",123,11,8,NA,62,25,48,123
52,"林園","2019-01-06",133,11,9,NA,76,32,58,133
53,"楠梓","2019-01-06",117,4,8,NA,58,23,45,117
54,"左營","2019-01-06",101,6,9,NA,58,25,45,101
56,"前金","2019-01-06",113,7,9,NA,62,23,45,113
57,"前鎮","2019-01-06",118,7,NA,NA,68,25,NA,118
58,"小港","2019-01-06",115,9,9,NA,62,30,44,115
59,"屏東","2019-01-06",134,4,8,NA,65,19,64,134
60,"潮州","2019-01-06",118,23,7,NA,72,23,71,118
61,"恆春","2019-01-06",44,3,3,NA,5,3,44,24
62,"臺東","2019-01-06",27,1,6,NA,5,8,27,15
63,"花蓮","2019-01-06",39,3,6,NA,16,13,39,10
64,"陽明","2019-01-06",40,3,5,NA,5,9,40,3
65,"宜蘭","2019-01-06",38,4,6,NA,17,10,38,29
66,"冬山","2019-01-06",39,3,5,NA,10,11,39,17
67,"三重","2019-01-06",34,6,18,NA,27,34,NA,21
68,"中壢","2019-01-06",28,3,9,NA,12,28,NA,24
69,"竹山","2019-01-06",78,4,7,NA,41,24,39,78
70,"永和","2019-01-06",24,4,11,NA,11,24,NA,15
71,"復興","2019-01-06",112,7,11,NA,68,27,NA,112
72,"埔里","2019-01-06",53,6,6,NA,34,22,36,53
75,"馬祖","2019-01-06",39,3,6,NA,20,14,39,34
77,"金門","2019-01-06",60,7,7,NA,30,16,32,60
78,"馬公","2019-01-06",30,3,6,NA,18,10,25,30
80,"關山","2019-01-06",30,1,NA,NA,5,8,30,22
83,"麥寮","2019-01-06",31,3,NA,NA,31,19,NA,30
84,"富貴角","2019-01-06",42,1,5,NA,33,9,42,29
1,"基隆","2019-01-05",34,7,6,NA,30,27,18,34
2,"汐止","2019-01-05",66,6,8,NA,31,33,15,66
3,"萬里","2019-01-05",37,3,6,NA,35,22,28,37
4,"新店","2019-01-05",74,6,8,NA,NA,29,19,74
5,"土城","2019-01-05",95,6,8,NA,44,27,17,95
6,"板橋","2019-01-05",82,9,9,NA,38,28,16,82
7,"新莊","2019-01-05",57,7,9,NA,22,31,19,57
8,"菜寮","2019-01-05",58,9,9,NA,29,26,15,58
9,"林口","2019-01-05",25,6,6,NA,20,18,24,25
10,"淡水","2019-01-05",40,4,7,NA,16,18,24,40
11,"士林","2019-01-05",55,4,8,NA,33,26,18,55
12,"中山","2019-01-05",69,10,9,NA,40,29,14,69
13,"萬華","2019-01-05",66,9,8,NA,34,28,15,66
14,"古亭","2019-01-05",97,7,9,NA,41,29,17,97
15,"松山","2019-01-05",72,9,8,NA,45,36,13,72
16,"大同","2019-01-05",63,9,15,NA,32,35,NA,63
17,"桃園","2019-01-05",60,11,9,NA,41,27,15,60
18,"大園","2019-01-05",44,9,6,NA,28,21,27,44
19,"觀音","2019-01-05",63,9,6,NA,28,22,26,63
20,"平鎮","2019-01-05",57,10,7,NA,38,27,17,57
21,"龍潭","2019-01-05",69,9,8,NA,45,30,19,69
22,"湖口","2019-01-05",57,6,6,NA,36,22,24,57
23,"竹東","2019-01-05",81,4,7,NA,41,27,15,81
24,"新竹","2019-01-05",95,6,7,NA,44,28,17,95
25,"頭份","2019-01-05",90,4,NA,NA,52,27,NA,90
26,"苗栗","2019-01-05",94,7,8,NA,52,27,10,94
27,"三義","2019-01-05",58,1,6,NA,27,25,19,58
28,"豐原","2019-01-05",105,11,7,NA,56,35,25,105
29,"沙鹿","2019-01-05",90,4,5,NA,50,25,24,90
30,"大里","2019-01-05",85,6,9,NA,55,38,32,85
31,"忠明","2019-01-05",95,4,8,NA,45,34,29,95
32,"西屯","2019-01-05",89,4,7,NA,54,28,31,89
33,"彰化","2019-01-05",103,4,8,NA,49,28,26,103
34,"線西","2019-01-05",119,14,NA,NA,56,25,NA,119
35,"二林","2019-01-05",110,19,8,NA,80,25,25,110
36,"南投","2019-01-05",106,6,9,NA,62,40,36,106
37,"斗六","2019-01-05",126,7,8,NA,64,56,49,126
38,"崙背","2019-01-05",126,11,6,NA,71,20,34,126
39,"新港","2019-01-05",151,9,8,NA,77,20,35,151
40,"朴子","2019-01-05",130,4,6,NA,76,16,37,130
41,"臺西","2019-01-05",104,6,NA,NA,57,16,NA,104
42,"嘉義","2019-01-05",145,10,8,NA,74,29,41,145
43,"新營","2019-01-05",153,6,7,NA,69,22,36,153
44,"善化","2019-01-05",135,11,7,NA,76,22,49,135
45,"安南","2019-01-05",137,9,8,NA,73,25,67,137
46,"臺南","2019-01-05",143,9,9,NA,75,28,54,143
47,"美濃","2019-01-05",83,4,6,NA,57,14,61,83
48,"橋頭","2019-01-05",154,6,8,NA,71,30,67,154
49,"仁武","2019-01-05",121,11,8,NA,63,48,80,121
50,"鳳山","2019-01-05",97,9,10,NA,60,42,NA,97
51,"大寮","2019-01-05",84,29,7,NA,52,30,34,84
52,"林園","2019-01-05",75,16,6,NA,54,25,37,75
53,"楠梓","2019-01-05",133,7,8,NA,69,42,84,133
54,"左營","2019-01-05",111,6,9,NA,62,43,101,111
56,"前金","2019-01-05",110,9,9,NA,59,41,67,110
57,"前鎮","2019-01-05",109,14,NA,NA,66,57,NA,109
58,"小港","2019-01-05",93,10,8,NA,57,42,34,93
59,"屏東","2019-01-05",87,9,7,NA,59,25,45,87
60,"潮州","2019-01-05",55,4,5,NA,46,16,33,55
61,"恆春","2019-01-05",33,3,1,NA,18,2,33,31
62,"臺東","2019-01-05",19,1,5,NA,16,11,18,19
63,"花蓮","2019-01-05",36,3,5,NA,23,15,36,12
64,"陽明","2019-01-05",32,3,5,NA,5,9,32,14
65,"宜蘭","2019-01-05",35,4,6,NA,26,19,33,35
66,"冬山","2019-01-05",32,6,6,NA,31,19,28,32
67,"三重","2019-01-05",64,7,19,NA,50,35,NA,64
68,"中壢","2019-01-05",69,9,12,NA,44,36,NA,69
69,"竹山","2019-01-05",153,10,8,NA,78,31,64,153
70,"永和","2019-01-05",78,9,19,NA,41,39,NA,78
71,"復興","2019-01-05",104,11,16,NA,68,64,NA,104
72,"埔里","2019-01-05",104,6,7,NA,64,26,46,104
75,"馬祖","2019-01-05",31,4,5,NA,17,18,24,31
77,"金門","2019-01-05",74,16,5,NA,36,22,29,74
78,"馬公","2019-01-05",51,1,3,NA,21,12,20,51
80,"關山","2019-01-05",19,3,NA,NA,11,8,19,17
83,"麥寮","2019-01-05",106,4,NA,NA,66,18,NA,106
84,"富貴角","2019-01-05",30,1,5,NA,27,18,29,30
1,"基隆","2019-01-04",46,6,9,NA,31,46,24,39
2,"汐止","2019-01-04",42,7,9,NA,31,38,30,42
3,"萬里","2019-01-04",42,6,5,NA,42,34,34,42
4,"新店","2019-01-04",40,4,6,NA,19,27,34,40
5,"土城","2019-01-04",61,9,7,NA,25,30,34,61
6,"板橋","2019-01-04",56,13,8,NA,28,32,30,56
7,"新莊","2019-01-04",40,14,6,NA,20,28,33,40
8,"菜寮","2019-01-04",43,10,7,NA,22,29,22,43
9,"林口","2019-01-04",32,7,5,NA,16,23,32,28
10,"淡水","2019-01-04",35,7,5,NA,29,25,33,35
11,"士林","2019-01-04",38,7,6,NA,22,24,31,38
12,"中山","2019-01-04",49,7,12,NA,32,42,25,49
13,"萬華","2019-01-04",45,11,9,NA,28,30,25,45
14,"古亭","2019-01-04",74,9,9,NA,32,34,29,74
15,"松山","2019-01-04",47,7,10,NA,32,42,25,47
16,"大同","2019-01-04",52,7,20,NA,31,52,NA,49
17,"桃園","2019-01-04",46,14,7,NA,29,25,22,46
18,"大園","2019-01-04",31,9,7,NA,26,31,30,30
19,"觀音","2019-01-04",63,11,6,NA,28,25,25,63
20,"平鎮","2019-01-04",49,6,9,NA,28,29,24,49
21,"龍潭","2019-01-04",49,6,8,NA,29,23,30,49
22,"湖口","2019-01-04",56,7,8,NA,29,28,30,56
23,"竹東","2019-01-04",58,6,7,NA,31,25,18,58
